,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_total,capture_rate,defense,hp,sp_attack,sp_defense,speed,type1,type2,is_legendary
407,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,1.4695725596159819,0.0763489321634048,-0.6608091197580992,-0.7039429942580352,-1.0737307334893125,-0.07395571159500242,-1.2804230568437716,-1.4668541212547046,-0.2905565534906738,16.0,0.0,0.0
408,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,2.7169098930802678,0.0763489321634048,0.5600738538049151,-0.7039429942580352,-0.42205263912591173,1.0571591934203934,-0.19546562318543764,-0.7492282027460674,-0.2905565534906738,16.0,0.0,0.0
409,0.5,1.0,0.0,1.0,0.5,4.0,1.0,0.25,1.0,1.0,4.0,0.5,0.25,0.0,0.5,0.5,1.0,2.0,-1.1186524073224113,0.0763489321634048,-0.6608091197580992,-0.7039429942580352,1.4678138345279503,-1.4689974277806572,-0.9084376510180571,0.6142610424203432,-1.2566495931248074,16.0,17.0,0.0
410,0.5,1.0,0.0,1.0,0.5,4.0,1.0,0.25,1.0,1.0,4.0,0.5,0.25,0.0,0.5,0.5,1.0,2.0,-0.8068180739563399,0.0763489321634048,0.5600738538049151,-0.7039429942580352,3.097009070436452,-0.33788252276526143,-0.7534437319240094,2.408325838691936,-1.2566495931248074,16.0,17.0,0.0
411,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,-1.5240370406983041,-0.510857026991444,-1.7217143243714772,0.28194297568626586,-0.9108112098984622,-1.0919591261088586,-1.311421840662581,-0.9286346823732267,-1.0496296560603502,1.0,0.0,0.0
412,2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,-0.2766997072340184,-0.510857026991444,-0.03773780911214702,-0.7039429942580352,0.7183840260100396,-0.33788252276526143,-0.07147048791019948,0.8654301138983662,-1.0496296560603502,1.0,10.0,0.0
413,0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.5028861261811604,-0.510857026991444,-0.03773780911214702,-0.7039429942580352,-0.747891686307612,0.03915577890653717,0.7034991075600391,-0.7492282027460674,-0.014529970738064191,1.0,8.0,0.0
414,0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,-1.4928536073616971,-0.510857026991444,-1.553316672845544,0.28194297568626586,-1.0085629240529723,-1.4689974277806572,-1.2804230568437716,-1.0362785701495223,0.1234833206382406,1.0,8.0,0.0
415,0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.06631805946866026,-0.510857026991444,0.38325631970268553,-0.7039429942580352,0.9464713590372298,0.03915577890653717,0.2695161340967055,1.1165991853763892,-0.9116163646840454,1.0,8.0,0.0
416,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,-1.0251021073125899,-0.7065923467097268,-0.1977155780617834,1.333554676960187,-0.09621359194421135,-0.33788252276526143,-0.8154412995616285,0.6860236342712069,0.9860663917401455,4.0,0.0,0.0
417,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,-0.40143344058044694,-0.315121707273161,-0.8292067712840322,1.2021032143009467,-1.2366502570801625,-0.5264016736011607,-0.35045954227948534,-1.4668541212547046,0.6410331632993836,18.0,0.0,0.0
418,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.8459038928838389,-0.315121707273161,0.5600738538049151,-0.30958860628031476,-0.5849721627167619,0.604713231414235,0.4245100531907532,-0.7492282027460674,1.6761328486216696,18.0,0.0,0.0
419,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,-1.3369364406786612,-0.315121707273161,-1.2923003129803479,1.2021032143009467,-0.9108112098984622,-0.9034399752729594,-0.2884619746418663,-0.6415843149697719,-1.0841329789044263,10.0,0.0,0.0
420,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,-0.5573506072634826,-0.315121707273161,0.1811791378715659,-0.30958860628031476,-0.09621359194421135,0.03915577890653717,0.4865076208283723,0.25544808316602463,0.6410331632993836,10.0,0.0,0.0
421,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,-0.9315518073027684,-0.315121707273161,-0.8713061841655154,1.2021032143009467,-0.8130594957439522,0.26537875990961635,-0.443455893735914,-0.3186526516408851,-1.1186363017485026,18.0,0.0,0.0
422,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,0.1598683594784817,-0.315121707273161,0.39167620227898214,-0.30958860628031476,-0.16138140138055143,1.5850128157609116,0.64150153992242,0.3989732668677521,-0.9461196875281216,18.0,11.0,0.0
423,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6899867262008031,-0.315121707273161,0.4506153803130587,-0.7039429942580352,-0.2265492108168915,0.22767492974243647,-0.35045954227948534,-0.17512746793915765,1.6761328486216696,13.0,0.0,0.0
424,0.25,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.5,0.0,2.0,0.0,0.5,1.0,2.0,1.0,1.0,-0.8691849406295541,0.0763489321634048,-0.6776488849106924,0.3476687070158859,-1.2692341617983327,0.7932323822501344,-0.35045954227948534,-0.9645159782986585,0.1234833206382406,9.0,8.0,0.0
425,0.25,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.5,0.0,2.0,0.0,0.5,1.0,2.0,1.0,1.0,0.06631805946866026,0.0763489321634048,0.5853335015338051,-0.506765800269175,-0.9433951146166323,3.055462192280926,0.5795039722848009,-0.60570301904434,0.4685165490790026,9.0,8.0,0.0
426,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.3702500072438398,-0.315121707273161,-0.6608091197580992,1.2021032143009467,-0.9433951146166323,-0.5264016736011607,-0.8464400833804381,-0.5339404271934762,0.6410331632993836,13.0,0.0,0.0
427,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8125903263186605,-0.315121707273161,1.2757638727901304,-0.506765800269175,0.6858001212918695,-0.14936337192936214,-0.5364522451923426,0.9013114098237981,2.3661993055031934,13.0,0.0,0.0
428,0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,-0.5573506072634826,-0.11938638755487811,0.5600738538049151,-0.7039429942580352,-0.42205263912591173,-0.33788252276526143,1.044485729566944,1.2242430731526848,1.3310996201809076,9.0,0.0,0.0
429,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.4695725596159819,-0.315121707273161,0.6442726795678817,-0.9011201882468953,-0.682723876871272,1.170270683921933,1.044485729566944,-0.6774656108952036,0.1579866434823168,2.0,8.0,0.0
430,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.7132677739465184,-0.315121707273161,-0.9976044228099652,1.2021032143009467,-1.0085629240529723,-0.7526246546042399,-0.9084376510180571,-1.2156850497766816,0.6410331632993836,13.0,0.0,0.0
431,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12868492614187454,-0.315121707273161,0.1980189030241592,-0.30958860628031476,-0.2917170202532316,0.07685960907371703,-0.2264644070042472,-0.42629653941718065,1.572622880089441,13.0,0.0,0.0
432,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,-1.4928536073616971,-0.11938638755487811,-1.2081014872173814,0.28194297568626586,-0.747891686307612,-0.9034399752729594,-0.19546562318543764,-0.7492282027460674,-0.7390997504636644,15.0,0.0,0.0
433,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,2.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,-0.4638003072536612,-0.315121707273161,-0.8376266538603289,1.6621833336082872,-0.8456434004621222,-0.22477103226372186,-0.9394364348368667,-1.072159866074954,0.2614966120145454,14.0,2.0,0.0
434,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,2.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.4717026928445532,-0.315121707273161,0.42535573258416876,-0.506765800269175,-0.19396530609872145,1.2833821744234726,-0.009472920272580398,-0.35453394756631695,0.6065298404553074,14.0,2.0,0.0
435,1.0,2.0,0.0,1.0,0.5,1.0,2.0,0.5,2.0,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0,-1.67995420738134,-0.315121707273161,-1.0818032485729316,2.056537721586008,0.42512888354650924,-0.45099401326680105,-1.466415759756629,0.5424984505694795,-1.4981728530333407,17.0,15.0,0.0
436,1.0,2.0,0.0,1.0,0.5,1.0,2.0,0.5,2.0,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0,0.34696895949812456,-0.315121707273161,0.6021732666863984,-0.11241141229145456,1.4026460250916104,-0.07395571159500242,0.23851735027789595,1.6189373283324353,-1.1531396245925787,17.0,15.0,0.0
437,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,0.06631805946866026,-0.315121707273161,-1.166002074335898,2.056537721586008,0.7183840260100396,-0.7149208244370601,-1.9003987332199626,-0.9286346823732267,-1.9467160500063314,16.0,0.0,0.0
438,1.0,1.0,0.5,1.0,1.0,0.25,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,-1.6487707740447328,-0.11938638755487811,-0.9976044228099652,0.6105716323343662,-0.9108112098984622,-1.8460357294524559,-0.04047170409138994,0.6860236342712069,-0.2215499078025214,15.0,5.0,0.0
439,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.2724394407768758,0.4678195715999706,-1.7553938546766636,0.413394438345506,-2.2141673986252637,1.170270683921933,-1.7454048141259146,-0.2110087638645895,-1.2566495931248074,13.0,0.0,0.0
440,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,-0.40143344058044694,-0.315121707273161,-0.14719628260400347,-0.9011201882468953,-0.9108112098984622,0.26537875990961635,0.64150153992242,-1.0362785701495223,0.8480531003638407,13.0,8.0,0.0
441,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.440519259507946,0.0763489321634048,0.47587502804194864,0.019040050367785576,1.14197478734625,-0.7149208244370601,0.64150153992242,1.3318869609289805,-1.0841329789044263,9.0,2.0,0.0
442,1.0,1.0,2.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0,-0.2455162738974112,0.4678195715999706,-1.0818032485729316,-0.7039429942580352,-0.9108112098984622,-0.4132901830996212,-0.9704352186556762,-0.9286346823732267,-0.842609718995893,3.0,11.0,0.0
443,1.0,1.0,2.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0,0.37815239283473173,0.4678195715999706,-0.15561616518030014,-0.7039429942580352,-0.2591331155350615,-0.036251881427822555,-0.6604473804675808,-0.5698217231189081,0.537523194767155,3.0,11.0,0.0
444,1.0,1.0,2.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0,2.8728270597633037,0.4678195715999706,2.2861497819457286,-0.7039429942580352,1.3700621203734402,1.471901325259372,1.5094674868490872,0.8654301138983662,0.8825564232079169,3.0,11.0,0.0
445,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.222235226151696,0.4678195715999706,-0.32401381670623314,-0.6382172629284151,-1.0737307334893125,2.489904739773228,-0.9704352186556762,0.5066171546440477,-2.1192326642267125,13.0,0.0,0.0
446,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,-0.2455162738974112,-0.11938638755487811,-1.2081014872173814,-0.30958860628031476,-1.0737307334893125,-1.0919591261088586,-1.1254291377497239,-1.108041162000386,-0.2215499078025214,6.0,0.0,0.0
447,0.25,0.5,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,2.0,0.5,0.5,0.0,1.0,0.25,0.5,1.0,2.0932412263481246,-0.11938638755487811,1.6546585887234797,-0.7039429942580352,0.4902966929828493,0.03915577890653717,2.129443163225278,-0.031602284237430216,1.572622880089441,6.0,17.0,0.0
448,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,-0.18314940722419693,0.0763489321634048,-0.8292067712840322,0.5448459010047462,0.16445764580114894,-0.036251881427822555,-1.0324327862932954,-1.0362785701495223,-1.187642947436655,11.0,0.0,0.0
449,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,1.0641879262400888,0.0763489321634048,0.8126703310938147,-0.506765800269175,1.4678138345279503,1.471901325259372,-0.10246927172900902,0.0401603076134335,-0.670093104775512,11.0,0.0,0.0
450,0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,-0.8691849406295541,-0.315121707273161,-0.8292067712840322,0.28194297568626586,0.5554645024191893,-1.0919591261088586,-1.2804230568437716,-0.5698217231189081,-0.04903329358214039,14.0,1.0,0.0
451,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,2.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.37815239283473173,-0.315121707273161,0.6021732666863984,-0.7039429942580352,1.2071425967825902,0.03915577890653717,-0.35045954227948534,0.14780419538972908,0.9860663917401455,14.0,2.0,0.0
452,0.25,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5,4.0,0.5,1.0,1.0,-0.5261671739268755,-0.7065923467097268,-1.0818032485729316,0.5448459010047462,-1.0737307334893125,-0.7903284847714198,-0.31946075846067584,-1.108041162000386,-0.5665831362432834,14.0,6.0,0.0
453,0.25,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5,4.0,0.5,1.0,1.0,0.877087326220446,-0.315121707273161,0.5179744409234319,-0.30958860628031476,-0.2591331155350615,0.5293055710798754,0.45550883700956274,-0.2110087638645895,0.6410331632993836,14.0,6.0,0.0
454,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.6899867262008031,-0.11938638755487811,0.2148586681767525,1.333554676960187,-0.03104578250787128,0.18997109957525662,0.5795039722848009,0.0401603076134335,-0.7045964276195882,10.0,0.0,0.0
455,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,-0.9003683739661613,-0.315121707273161,-0.8292067712840322,1.2021032143009467,-0.5523882579985918,-0.7526246546042399,-0.6914461642863903,-0.35453394756631695,-0.014529970738064191,18.0,0.0,0.0
456,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,-0.2766997072340184,-0.315121707273161,0.2653779636345324,-0.30958860628031476,0.09928983636480886,0.0014519487393573076,-0.07147048791019948,0.5424984505694795,0.8480531003638407,18.0,0.0,0.0
457,0.5,1.0,1.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,-1.8046879407277685,-0.11938638755487811,-0.7029085326395824,-0.9668459195765154,-0.747891686307612,-0.9034399752729594,-0.35045954227948534,1.7624625120341626,-0.5665831362432834,18.0,8.0,0.0
458,2.0,1.0,1.0,0.5,1.0,2.0,4.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,0.5,-0.4949837405902684,-0.315121707273161,-0.7955272409788455,0.28194297568626586,-0.747891686307612,-0.33788252276526143,-0.2884619746418663,-0.3904152434917488,-0.9116163646840454,10.0,12.0,0.0
459,2.0,1.0,1.0,0.5,1.0,2.0,4.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,0.5,1.6878565929722318,-0.315121707273161,1.3936422288582835,-0.506765800269175,1.04422307319174,0.7932323822501344,1.8814528926748018,1.2242430731526848,-1.2566495931248074,10.0,12.0,0.0
460,2.0,0.5,1.0,1.0,2.0,4.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,2.0,2.0,1.0,1.3136553929329462,-0.315121707273161,0.6863720924493649,-0.7039429942580352,-0.2591331155350615,0.03915577890653717,-0.8154412995616285,0.5066171546440477,2.0211660770624316,2.0,12.0,0.0
461,0.5,1.0,0.0,0.5,0.5,2.0,2.0,0.25,1.0,0.5,4.0,0.5,0.5,0.0,0.5,0.5,0.25,1.0,-0.2455162738974112,-0.315121707273161,0.8968691568567811,-0.9011201882468953,1.3700621203734402,0.03915577890653717,1.8194553250371825,0.6860236342712069,-0.2215499078025214,4.0,17.0,0.0
462,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.222235226151696,-0.315121707273161,0.7284715053308481,-0.9011201882468953,0.7183840260100396,1.5473089855937316,0.2695161340967055,0.8654301138983662,-0.5665831362432834,13.0,0.0,0.0
463,1.0,1.0,1.0,0.0,1.0,2.0,0.5,0.5,1.0,4.0,2.0,2.0,0.5,0.25,1.0,0.5,2.0,4.0,1.9373240596650891,-0.315121707273161,0.8968691568567811,-0.9011201882468953,1.8588206911459908,1.7358281364296309,-0.5054534613735331,-0.5698217231189081,-0.9116163646840454,11.0,16.0,0.0
464,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.6899867262008031,-0.315121707273161,0.8968691568567811,-0.9011201882468953,1.6959011675551405,1.170270683921933,1.1994796486609918,-0.7492282027460674,-0.5665831362432834,10.0,0.0,0.0
465,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.4072056929427676,-0.11938638755487811,0.9389685697382645,-0.9011201882468953,-0.19396530609872145,0.22767492974243647,0.7344978913788486,0.5066171546440477,0.9860663917401455,4.0,0.0,0.0
466,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,0.5340695595177675,-0.11938638755487811,0.9389685697382645,-0.9011201882468953,-0.19396530609872145,0.22767492974243647,1.6644614059431349,0.8654301138983662,0.5720265176112312,7.0,0.0,0.0
467,0.25,0.5,0.5,2.0,1.0,0.25,1.0,1.0,1.0,0.5,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,-0.8691849406295541,-0.7065923467097268,0.9810679826197477,-0.9011201882468953,0.7183840260100396,0.604713231414235,1.5094674868490872,1.5830560324070033,0.4685165490790026,5.0,8.0,0.0
468,0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,-0.058415673877768325,-0.315121707273161,0.7284715053308481,-0.9011201882468953,0.42512888354650924,0.642417061581415,1.385472351573849,-0.5339404271934762,0.9860663917401455,1.0,8.0,0.0
469,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0018210595668746,0.2720842518816877,0.8126703310938147,-0.7039429942580352,1.8588206911459908,-0.14936337192936214,-0.35045954227948534,-0.2110087638645895,0.9860663917401455,10.0,0.0,0.0
470,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,-0.5573506072634826,0.2720842518816877,0.8126703310938147,-0.7039429942580352,1.2071425967825902,-0.14936337192936214,1.8194553250371825,0.8654301138983662,-0.04903329358214039,12.0,0.0,0.0
471,0.5,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,4.0,1.0,0.5,1.0,1.0,1.0,2.0,0.5340695595177675,-0.315121707273161,0.6863720924493649,-0.9011201882468953,1.6959011675551405,0.22767492974243647,-0.8154412995616285,0.14780419538972908,0.9860663917401455,11.0,8.0,0.0
472,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.6254897262990176,-0.315121707273161,0.8547697439752979,-0.6382172629284151,0.229625455237489,1.5473089855937316,-0.04047170409138994,-0.3904152434917488,0.4685165490790026,12.0,11.0,0.0
473,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06631805946866026,-0.315121707273161,0.8968691568567811,-0.9011201882468953,-0.09621359194421135,0.604713231414235,1.9744492441312302,0.14780419538972908,0.8135497775197645,13.0,0.0,0.0
474,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.7169098930802678,-0.315121707273161,1.5957194106894033,-0.7039429942580352,0.7183840260100396,-0.036251881427822555,-0.19546562318543764,1.5830560324070033,1.5036162344012887,15.0,6.0,0.0
475,0.5,1.0,0.0,1.0,0.5,4.0,1.0,0.25,1.0,1.0,4.0,0.5,0.25,0.0,0.5,0.5,1.0,2.0,-0.7132677739465184,-0.315121707273161,0.8126703310938147,-0.506765800269175,2.347579261918541,-0.33788252276526143,0.11452221500265777,2.8389013897971185,-0.9116163646840454,16.0,17.0,0.0
476,0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,0.6899867262008031,-0.11938638755487811,0.8126703310938147,-0.7039429942580352,2.021740214736841,-0.9034399752729594,-0.19546562318543764,2.3006819509156404,-0.7390997504636644,9.0,0.0,0.0
477,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,2.0,1.0,0.06631805946866026,-0.315121707273161,0.4337756151604654,-0.30958860628031476,-0.09621359194421135,0.03915577890653717,0.2695161340967055,-0.031602284237430216,1.5036162344012887,12.0,9.0,0.0
478,0.5,2.0,1.0,0.5,1.0,0.0,1.0,0.5,2.0,1.0,2.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,-0.40143344058044694,-0.315121707273161,0.7705709182123315,-0.7039429942580352,1.10939088262808,-0.7149208244370601,1.044485729566944,1.2960056650035485,0.6755364861434598,4.0,9.0,0.0
479,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,-0.08959910721437547,2.033702129346234,1.2757638727901304,-1.2560391374268438,1.8588206911459908,0.22767492974243647,0.11452221500265777,2.1212754712884814,0.9860663917401455,15.0,0.0,1.0
480,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.8459038928838389,2.033702129346234,1.2757638727901304,-1.2560391374268438,1.04422307319174,0.4161940805783358,1.044485729566944,1.2242430731526848,0.4685165490790026,15.0,0.0,1.0
481,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.4695725596159819,2.033702129346234,1.2757638727901304,-1.2560391374268438,-0.09621359194421135,0.22767492974243647,1.6644614059431349,-0.031602284237430216,1.6761328486216696,15.0,0.0,1.0
482,0.5,1.0,1.0,0.5,1.0,2.0,1.0,0.5,1.0,0.25,2.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,1.3136553929329462,3.5995846870924972,2.1177521304197957,-1.2560391374268438,1.5329816439642905,1.170270683921933,2.4394310014133733,1.0448365935255255,0.8135497775197645,17.0,3.0,1.0
483,1.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,1.3136553929329462,3.5995846870924972,2.1177521304197957,-1.2560391374268438,0.8813035496008897,0.7932323822501344,2.4394310014133733,1.7624625120341626,1.1585830059605267,18.0,3.0,1.0
484,0.25,1.0,0.0,1.0,0.25,2.0,1.0,0.5,1.0,0.25,4.0,0.25,0.5,0.0,0.5,1.0,0.25,2.0,0.37815239283473173,-0.7065923467097268,1.4441615243160635,-1.2560391374268438,1.0768069779099099,0.8309362124173143,1.8194553250371825,1.2601243690781168,0.365006580546774,7.0,17.0,1.0
485,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.560992726397232,3.5995846870924972,2.033553304656829,-1.2560391374268438,1.2071425967825902,1.5473089855937316,0.2695161340967055,1.403649552779844,1.1585830059605267,13.0,0.0,1.0
486,0.5,2.0,2.0,0.5,2.0,0.0,0.5,1.0,2.0,0.5,1.0,2.0,0.0,0.5,1.0,1.0,1.0,0.5,1.3136553929329462,3.5995846870924972,2.1177521304197957,-1.2560391374268438,0.8813035496008897,3.055462192280926,1.5094674868490872,1.0448365935255255,0.8135497775197645,9.0,3.0,1.0
487,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,-0.2455162738974112,3.5995846870924972,1.4441615243160635,-1.2560391374268438,1.5329816439642905,1.9243472872655303,0.11452221500265777,2.1212754712884814,0.6410331632993836,15.0,0.0,1.0
